100
100 1000
96 104
1
Y
21 37 56 13
100 103
2
Y
46 14
57 64
Y
42 58
90 95
2
Y
92 71
65 75
Y
72 64 18 71 95
91 95
2
Y
2 93 85 62
76 77
Y
46 35 58
199 200
1
Y
66 48 87
147 147
2
Y
99 66 56 37
98 108
Y
31
31 31
2
Y
20 35 24 11 14
97 105
Y
90
7 9
1
Y
93 22 32 42 71
133 137
1
Y
98 81 38 1
59 60
2
Y
32 50 86 97
58 63
Y
96 35 49 82 31
47 55
2
Y
7 79
61 70
Y
39 11
112 120
2
Y
17 77 90 86
157 165
Y
78 41
27 29
1
Y
50 35 34 15
159 165
1
Y
49
26 31
1
Y
6 16 95 62 12
87 89
1
Y
26 61 49 14
13 20
2
Y
76
45 48
Y
49 99 92 33
162 172
2
Y
20
185 188
Y
44 34 87 9 8
91 95
2
Y
47
90 91
Y
98 74 45 69
79 87
2
Y
34 33 52
6 13
Y
23 78 65 46 6
115 119
2
Y
1 93 12 48
38 48
Y
28 34
137 146
1
Y
40 53 37
176 185
1
Y
41 17 54 89 58
24 33
1
Y
87 64 99
43 45
1
Y
75 20 65 26
121 123
1
Y
61 4 22 10
118 123
2
Y
16 32 86 93 18
35 45
Y
59 92 0 12 33
75 76
2
Y
10 4
40 43
Y
28
197 197
1
Y
47 64 17
37 38
1
Y
46 72 66 95
182 182
2
Y
9 92 34 94
24 24
Y
19 60 39 93 41
19 24
1
Y
29 14 38
196 200
1
Y
71 4
75 85
2
Y
10 66 43 56 33
167 170
Y
99 39
44 47
1
Y
12 63 97 98 93
198 199
2
Y
23 9 53
118 122
Y
86 72 64 16 79
126 133
1
Y
46 89 40 2
106 113
1
Y
53 12 85
105 108
1
Y
76 63 93 54 74
173 183
1
Y
85 64 19
27 31
1
Y
4 26
35 42
1
Y
46 28 43 3 37
191 195
1
Y
60 62 31 33
111 117
1
Y
50 61 16 84 71
157 158
2
Y
60 55 28 12 0
119 125
Y
74 11 42 87
165 173
1
Y
69 42 26 8
85 93
1
Y
62 49 89 58
46 53
2
Y
9 36 56 96
127 136
Y
76 46 9 19 17
152 152
1
Y
85 10 86 8
103 111
1
Y
70
139 149
1
Y
55 51 59 10 90
10 19
1
Y
57
152 156
2
Y
49
122 129
Y
95
95 98
2
Y
56 72
167 172
Y
26 39
176 180
2
Y
47 69
45 47
Y
95 86 13
37 41
2
Y
56
111 111
Y
18 67
125 129
1
Y
98 5 76 96
148 149
1
Y
21
32 38
2
Y
36 23
104 105
Y
50 10 66 72
136 143
2
Y
69 2 57 51
184 189
Y
18 44 98 45 0
72 81
1
Y
43 77
152 161
2
Y
28 94 34 0 35
164 167
Y
43 3 0
76 82
1
Y
57 85 78 75
14 17
2
Y
92 25 33 41 36
139 149
Y
30 75 34
80 82
1
Y
98 41 26
157 160
1
Y
55 92 4 19
50 52
2
Y
33 67 54 86
123 124
Y
75 96 27
59 61
1
Y
85 24 55 63
82 82
2
Y
32
161 167
Y
81 41 52
89 94
1
Y
51 29 16
183 189
1
Y
56
158 164
1
Y
32 53 80
125 131
1
Y
6 10 37 77 64
195 198
2
Y
4 97
117 124
Y
5 31 80 69
0 6
2
Y
37 53
59 62
Y
99 2 79 23 43
4 4
2
Y
26 55 65 72 35
139 144
Y
86 94 27 92
85 87
2
Y
71
18 21
Y
28 58
191 192
1
Y
69 25
139 148
2
Y
40
119 125
Y
12 95
112 115
1
Y
74 78 77 88 57
71 79
2
Y
38
157 166
Y
36 39 76 50 29
182 192
2
Y
4
15 19
Y
58 87
128 132
2
Y
77
99 107
Y
74 27 94 95 99
93 97
1
Y
89 97
52 58
2
Y
25 44 41
82 89
Y
23 9 78 74
63 67
1
Y
78 98 20 89 27
63 71
1
Y
61 88
188 190
1
Y
76 2
177 179
2
Y
43 83 48 68
123 132
Y
10 79
157 163
1
Y
13 17 88 40 4
99 108
1
Y
10 31 60
191 194
2
Y
77 80 35
190 200
Y
38 92 17
49 50
1
Y
90
2 11
1
Y
12 87
33 42
1
Y
19 24 15
113 123
2
Y
0 92 65 6 1
145 148
Y
17
106 106
2
Y
61 68
101 105
Y
48 10 73 3 15
107 112
2
Y
87 36
103 108
Y
55 76 85 75
47 55
1
Y
42
27 28
2
Y
38 5 52 29 67
81 91
Y
17 50 15
184 190
1
Y
9 32
54 54
1
Y
3 61 47
6 7
2
Y
0 54 60 44
78 81
Y
13
145 155
1
Y
9 81 31 97 76
70 70
2
Y
56 78 24 60
185 189
Y
20 18 99 66
179 185
1
Y
46 55 60 31 77
31 39
1
Y
2 87 66 1 4
26 34
2
Y
57
138 138
Y
9 68
185 189
1
Y
29 21 64 51 17
62 69
2
Y
31 53 4
81 83
Y
35 32 86
50 59
1
Y
7 56 16
67 70
2
Y
27 89 91 59 49
115 117
Y
89 62 53 65
70 72
2
Y
86
58 67
Y
98 21 23 86 99
39 43
1
Y
26
166 176
1
Y
91 1
72 74
1
Y
29
124 126
2
Y
15 22 91 95 68
101 104
Y
54
93 101
1
Y
96
165 172
1
Y
97 85 30 54 76
182 183
2
Y
54 86 4
27 33
Y
29 86 6
164 168
1
Y
87 74
171 177
2
Y
58 69 2 90 95
31 36
Y
49 37
192 192
2
Y
91 92 74 98
178 178
Y
76
99 103
1
Y
64 0 32 70
88 96
2
Y
86 52 26
182 183
Y
35 71
32 35
1
Y
25 81 97
150 158
2
Y
83
17 25
Y
89 12 44 5
115 125
1
Y
45
41 49
1
Y
40 36
43 45
2
Y
36 35
135 137
Y
62 80 58 5 50
62 70
2
Y
96 90 15 54 55
174 179
Y
11 63
41 51
2
Y
35 1
38 46
Y
79 83
55 58
2
Y
11 57
47 51
Y
12 20 18
107 108
1
Y
30 99
20 26
2
Y
67 21 66
184 184
Y
94 21
49 59
2
Y
77
83 83
Y
68 67
102 106
2
Y
83
56 66
Y
14 30 28
1 6
1
Y
20
26 28
1
Y
64 99
69 71
2
Y
73 77 3 99 13
172 172
Y
26 33 23 35
102 109
100 1000
0 23 8
0 40 9
0 39 7
0 66 3
0 30 10
0 88 8
0 42 5
0 60 2
0 7 7
0 38 8
0 70 5
1 91 3
1 93 8
1 94 8
1 30 3
1 10 7
1 20 6
1 71 6
2 15 2
2 85 1
2 40 10
2 69 4
2 75 8
2 47 7
2 35 3
2 60 9
2 44 5
2 38 4
3 23 5
3 14 5
3 50 1
3 59 6
3 91 9
3 30 6
4 71 9
4 37 7
4 40 9
4 85 8
4 67 1
4 10 10
4 12 5
4 27 1
4 61 3
4 79 3
4 98 2
5 14 5
5 84 3
5 89 9
5 29 2
5 69 3
5 98 10
5 52 1
5 95 2
6 45 9
6 56 1
6 21 9
6 43 3
6 47 9
7 77 4
7 58 3
7 56 3
7 15 5
7 85 10
7 23 7
7 54 10
7 59 2
7 75 5
7 96 9
7 0 7
7 67 6
7 46 10
8 87 3
8 81 9
8 27 1
8 79 4
8 52 6
8 38 8
8 75 7
8 59 7
8 70 9
8 89 9
9 98 4
9 53 5
9 69 10
9 61 5
9 99 4
9 17 10
9 18 4
9 42 9
9 12 3
10 27 1
10 30 9
10 66 10
10 39 3
10 4 10
10 84 8
10 54 9
10 96 5
10 1 7
10 91 3
10 26 8
10 83 1
11 12 7
11 57 3
11 70 5
11 56 2
11 34 4
11 19 7
11 98 7
11 25 4
11 24 7
11 16 2
11 37 3
11 91 2
12 36 3
12 11 7
12 22 6
12 32 8
12 50 8
12 30 2
12 52 3
12 4 5
12 47 9
12 14 9
12 43 9
12 9 3
12 94 5
13 95 6
13 83 9
13 99 6
13 84 9
13 85 8
13 45 4
14 5 5
14 57 4
14 3 5
14 28 1
14 53 10
14 20 8
14 24 7
14 12 9
14 60 10
15 2 2
15 38 8
15 86 7
15 47 6
15 7 5
15 49 6
15 40 4
15 62 2
15 77 3
15 95 8
16 81 6
16 43 8
16 65 5
16 90 10
16 67 7
16 25 9
16 96 9
16 83 3
16 11 2
17 65 10
17 21 10
17 90 2
17 53 10
17 27 2
17 30 4
17 73 3
17 40 10
17 37 4
17 34 9
17 48 5
17 9 10
17 64 4
18 51 6
18 74 1
18 28 1
18 31 5
18 86 3
18 61 4
18 49 6
18 32 6
18 9 4
18 94 7
19 36 7
19 48 8
19 27 10
19 21 1
19 11 7
19 98 2
19 44 2
19 64 8
19 80 5
19 59 5
19 65 9
20 73 3
20 51 8
20 77 1
20 24 5
20 49 9
20 14 8
20 54 8
20 53 1
20 65 8
20 1 6
21 38 7
21 17 10
21 85 8
21 19 1
21 25 9
21 91 3
21 77 7
21 55 9
21 6 9
21 42 5
22 76 8
22 12 6
22 35 10
22 85 4
22 63 6
22 86 5
23 0 8
23 91 4
23 3 5
23 75 4
23 77 7
23 7 7
23 35 8
23 71 2
23 29 5
23 87 5
24 86 1
24 95 3
24 30 9
24 20 5
24 40 10
24 59 8
24 14 7
24 11 7
24 66 5
25 54 9
25 21 9
25 95 8
25 16 9
25 11 4
25 78 10
25 27 7
25 64 2
25 35 1
26 36 2
26 38 7
26 82 5
26 42 6
26 74 9
26 63 6
26 89 7
26 43 2
26 10 8
27 53 2
27 96 1
27 8 1
27 10 1
27 52 8
27 45 7
27 93 4
27 19 10
27 17 2
27 91 8
27 4 1
27 77 4
27 25 7
27 95 8
27 79 5
28 78 4
28 18 1
28 33 9
28 89 8
28 90 9
28 14 1
28 32 1
28 36 5
28 59 3
28 91 5
28 98 5
28 31 9
29 68 10
29 38 7
29 32 5
29 5 2
29 91 6
29 63 8
29 23 5
29 93 8
29 87 6
29 83 2
30 79 4
30 94 1
30 55 8
30 0 10
30 1 3
30 24 9
30 10 9
30 36 1
30 17 4
30 53 10
30 12 2
30 52 3
30 65 4
30 61 8
30 3 6
31 58 1
31 70 8
31 81 7
31 59 1
31 87 9
31 18 5
31 91 2
31 83 10
31 52 3
31 42 10
31 49 2
31 28 9
31 61 4
32 12 8
32 83 10
32 58 10
32 29 5
32 28 1
32 51 10
32 18 6
32 43 2
32 63 2
32 56 9
32 60 1
33 28 9
33 65 5
33 67 1
33 56 7
33 35 1
34 11 4
34 40 8
34 53 7
34 17 9
34 58 2
34 89 3
35 50 8
35 40 5
35 87 9
35 23 8
35 22 10
35 2 3
35 52 7
35 33 1
35 56 7
35 25 1
36 46 7
36 12 3
36 26 2
36 60 2
36 52 5
36 19 7
36 45 7
36 30 1
36 28 5
36 57 6
37 4 7
37 90 2
37 41 7
37 76 1
37 17 4
37 58 8
37 50 5
37 96 5
37 11 3
38 21 7
38 66 4
38 15 8
38 50 1
38 43 4
38 57 8
38 26 7
38 29 7
38 49 8
38 96 7
38 8 8
38 2 4
38 0 8
39 0 7
39 10 3
39 99 1
39 62 3
39 67 8
40 0 9
40 78 4
40 2 10
40 35 5
40 47 9
40 4 9
40 24 10
40 34 8
40 15 4
40 17 10
40 42 10
40 59 5
41 63 9
41 99 4
41 90 10
41 45 4
41 37 7
41 48 1
41 66 5
41 61 6
41 71 5
42 52 10
42 0 5
42 26 6
42 55 5
42 93 6
42 21 5
42 76 8
42 58 10
42 9 9
42 31 10
42 40 10
43 69 2
43 38 4
43 16 8
43 71 5
43 57 5
43 26 2
43 32 2
43 12 9
43 6 3
43 46 4
44 88 7
44 68 10
44 54 5
44 84 9
44 89 10
44 92 9
44 2 5
44 69 1
44 19 2
45 87 3
45 6 9
45 27 7
45 36 7
45 41 4
45 49 7
45 95 5
45 62 10
45 88 3
45 52 10
45 13 4
46 36 7
46 47 2
46 50 6
46 49 2
46 87 2
46 67 10
46 7 10
46 43 4
47 46 2
47 40 9
47 75 8
47 15 6
47 90 2
47 2 7
47 50 7
47 99 5
47 65 4
47 91 9
47 12 9
47 6 9
48 83 3
48 58 8
48 84 2
48 19 8
48 41 1
48 17 5
48 56 3
49 61 6
49 46 2
49 38 8
49 78 1
49 20 9
49 45 7
49 15 6
49 60 1
49 18 6
49 94 9
49 81 5
49 31 2
50 35 8
50 72 9
50 12 8
50 38 1
50 46 6
50 60 10
50 47 7
50 3 1
50 99 7
50 37 5
50 69 7
51 18 6
51 78 2
51 53 9
51 20 8
51 32 10
51 85 8
51 76 1
52 80 9
52 76 8
52 27 8
52 63 10
52 36 5
52 8 6
52 42 10
52 12 3
52 97 4
52 45 10
52 30 3
52 65 8
52 5 1
52 35 7
52 31 3
53 27 2
53 92 1
53 9 5
53 51 9
53 17 10
53 30 10
53 14 10
53 34 7
53 75 10
53 93 10
53 20 1
53 67 2
54 75 8
54 44 5
54 78 1
54 66 6
54 25 9
54 7 10
54 61 2
54 88 3
54 10 9
54 20 8
54 84 3
55 83 8
55 90 2
55 66 5
55 30 8
55 85 1
55 42 5
55 21 9
55 97 4
55 65 1
56 60 9
56 7 3
56 71 6
56 11 2
56 33 7
56 6 1
56 99 9
56 64 4
56 48 3
56 32 9
56 35 7
56 76 4
57 14 4
57 11 3
57 38 8
57 95 5
57 43 5
57 66 3
57 36 6
58 7 3
58 31 1
58 48 8
58 32 10
58 85 1
58 93 3
58 75 1
58 80 6
58 34 2
58 37 8
58 42 10
58 83 10
59 99 1
59 94 7
59 24 8
59 31 1
59 7 2
59 28 3
59 82 3
59 8 7
59 3 6
59 95 6
59 77 2
59 93 9
59 19 5
59 89 4
59 40 5
60 79 3
60 56 9
60 36 2
60 50 10
60 0 2
60 49 1
60 2 9
60 14 10
60 32 1
61 49 6
61 71 1
61 9 5
61 18 4
61 86 2
61 54 2
61 96 4
61 77 2
61 4 3
61 30 8
61 41 6
61 31 4
62 87 2
62 97 8
62 45 10
62 71 2
62 15 2
62 39 3
62 72 1
63 41 9
63 52 10
63 29 8
63 26 6
63 22 6
63 32 2
64 72 5
64 86 9
64 65 1
64 83 5
64 56 4
64 67 2
64 25 2
64 19 8
64 17 4
64 99 4
65 17 10
65 80 6
65 87 8
65 33 5
65 16 5
65 64 1
65 52 8
65 47 4
65 30 4
65 20 8
65 55 1
65 19 9
66 38 4
66 89 3
66 55 5
66 0 3
66 54 6
66 10 10
66 57 3
66 24 5
66 91 5
66 41 5
67 82 10
67 89 8
67 95 7
67 33 1
67 4 1
67 16 7
67 86 9
67 39 8
67 64 2
67 7 6
67 46 10
67 53 2
68 44 10
68 78 8
68 29 10
68 70 6
68 94 6
68 75 6
68 69 5
69 2 4
69 43 2
69 9 10
69 88 3
69 86 7
69 5 3
69 78 8
69 94 7
69 44 1
69 50 7
69 68 5
69 73 8
70 96 4
70 85 1
70 11 5
70 68 6
70 31 8
70 91 4
70 0 5
70 8 9
70 74 3
71 4 9
71 56 6
71 61 1
71 91 1
71 43 5
71 90 4
71 62 2
71 23 2
71 1 6
71 41 5
72 64 5
72 50 9
72 90 4
72 62 1
73 20 3
73 99 8
73 83 2
73 17 3
73 69 8
73 90 9
73 97 4
74 18 1
74 80 4
74 83 7
74 79 2
74 26 9
74 70 3
74 82 3
75 54 8
75 23 4
75 2 8
75 47 8
75 58 1
75 68 6
75 8 7
75 7 5
75 53 10
75 77 2
75 95 10
76 84 1
76 22 8
76 94 4
76 52 8
76 81 9
76 92 7
76 37 1
76 86 9
76 42 8
76 51 1
76 80 7
76 56 4
77 7 4
77 23 7
77 20 1
77 90 9
77 80 10
77 21 7
77 15 3
77 61 2
77 85 3
77 27 4
77 75 2
77 59 2
78 28 4
78 40 4
78 68 8
78 54 1
78 51 2
78 49 1
78 69 8
78 25 10
79 60 3
79 30 4
79 8 4
79 74 2
79 87 2
79 82 5
79 80 6
79 4 3
79 27 5
80 52 9
80 94 7
80 65 6
80 74 4
80 91 6
80 93 1
80 77 10
80 58 6
80 79 6
80 19 5
80 76 7
81 8 9
81 16 6
81 76 9
81 90 9
81 98 3
81 31 7
81 49 5
81 97 9
82 67 10
82 89 10
82 26 5
82 59 3
82 79 5
82 94 4
82 74 3
83 48 3
83 55 8
83 74 7
83 32 10
83 73 2
83 13 9
83 64 5
83 16 3
83 29 2
83 31 10
83 58 10
83 10 1
84 76 1
84 86 8
84 5 3
84 48 2
84 44 9
84 10 8
84 13 9
84 95 4
84 54 3
85 2 1
85 21 8
85 70 1
85 7 10
85 58 1
85 4 8
85 55 1
85 98 6
85 22 4
85 94 8
85 51 8
85 77 3
85 13 8
86 84 8
86 24 1
86 15 7
86 69 7
86 64 9
86 18 3
86 61 2
86 76 9
86 67 9
86 22 5
86 95 2
86 90 8
86 99 7
87 8 3
87 45 3
87 99 10
87 62 2
87 65 8
87 35 9
87 31 9
87 79 2
87 46 2
87 29 6
87 23 5
88 44 7
88 97 6
88 0 8
88 69 3
88 45 3
88 54 3
89 66 3
89 82 10
89 67 8
89 99 7
89 28 8
89 5 9
89 26 7
89 44 10
89 34 3
89 8 9
89 59 4
90 55 2
90 17 2
90 47 2
90 81 9
90 16 10
90 41 10
90 37 2
90 28 9
90 77 9
90 71 4
90 86 8
90 73 9
90 72 4
90 98 10
91 1 3
91 23 4
91 80 6
91 71 1
91 27 8
91 29 6
91 21 3
91 70 4
91 31 2
91 47 9
91 28 5
91 3 9
91 66 5
91 10 3
91 11 2
92 53 1
92 76 7
92 44 9
93 1 8
93 27 4
93 58 3
93 80 1
93 94 8
93 42 6
93 53 10
93 29 8
93 59 9
94 59 7
94 76 4
94 80 7
94 30 1
94 1 8
94 85 8
94 93 8
94 68 6
94 69 7
94 49 9
94 18 7
94 82 4
94 12 5
95 98 1
95 24 3
95 13 6
95 67 7
95 57 5
95 25 8
95 45 5
95 15 8
95 5 2
95 86 2
95 59 6
95 84 4
95 27 8
95 75 10
95 99 10
96 27 1
96 70 4
96 38 7
96 97 2
96 16 9
96 61 4
96 7 9
96 10 5
96 37 5
97 62 8
97 88 6
97 96 2
97 52 4
97 81 9
97 55 4
97 73 4
98 95 1
98 9 4
98 81 3
98 85 6
98 11 7
98 19 2
98 5 10
98 28 5
98 4 2
98 90 10
99 59 1
99 41 4
99 87 10
99 89 7
99 73 8
99 9 4
99 39 1
99 50 7
99 47 5
99 13 6
99 56 9
99 86 7
99 64 4
99 95 10
500
2
Y
6 8 55 59 40
136 144
Y
25 28 98
170 179
1
Y
46 61 60
132 132
2
Y
96 59
54 58
Y
40
163 172
1
Y
58 99 62
53 55
1
Y
85 70 79 54 24
95 99
1
Y
53 27 59
130 137
1
Y
68
79 81
2
Y
9 47
105 110
Y
32 2 4 17
122 128
1
Y
0 7 91 61
147 148
1
Y
91
183 192
2
Y
16 58 20 60 3
71 75
Y
64 22
105 110
1
Y
32 2 4
6 6
2
Y
19
148 156
Y
4 73 56 26 40
6 14
2
Y
6 76 15 0 44
4 13
Y
25 8 81 61
53 59
1
Y
67 73 46
46 49
1
Y
97 74 7
119 126
1
Y
96
42 46
2
Y
98 61
72 80
Y
35
28 38
1
Y
69 64
12 19
2
Y
19
51 54
Y
3
4 9
2
Y
60 6 20
167 176
Y
85
26 33
2
Y
78 77 20 93 73
181 188
Y
23 30 1 95
125 126
1
Y
35 21 4
90 94
2
Y
44 69 85 71 88
117 126
Y
29 9 78 36 49
166 169
2
Y
97
40 40
Y
98 78 69 28
67 70
2
Y
35
185 187
Y
25 46
139 139
2
Y
10 94
95 97
Y
96 21 26
71 74
2
Y
50 93 86 90 85
120 120
Y
68
64 71
1
Y
11 41 91
15 15
2
Y
77
97 107
Y
93 42 0
93 101
1
Y
48
15 24
2
Y
36 97
29 32
Y
2 98
174 174
1
Y
65 74 7 41 78
94 103
2
Y
11
193 199
Y
88 63
100 101
1
Y
99
118 124
2
Y
63 18 12 58 0
45 48
Y
54 8 3 66 99
107 111
1
Y
70 59 40 30 43
74 83
1
Y
68 85 80 79 16
187 193
1
Y
10 44 42
171 181
2
Y
17 50 12 47
172 173
Y
3 75 35 69 92
5 15
1
Y
82 1 74 77 15
188 193
2
Y
85 0
9 13
Y
23 89 49
71 81
1
Y
61 2 89 19
109 115
2
Y
72 24
23 31
Y
30
129 132
2
Y
24 63 90 64
173 183
Y
52
130 134
1
Y
33 3 22 56 44
196 198
1
Y
71 96
114 115
1
Y
47
75 81
2
Y
76 51 19 85
79 79
Y
84 27
154 162
2
Y
80 30
19 21
Y
62 22
15 17
1
Y
88 4
55 56
2
Y
2 91 17 76 86
60 67
Y
30 7 87 26 93
147 148
1
Y
38 24 11
147 152
2
Y
34 87 44 36 56
115 115
Y
93
13 22
2
Y
36 42
31 33
Y
73 32 61 43
104 108
1
Y
0 5
94 104
2
Y
56 29
115 125
Y
5 87 26 36 43
90 90
1
Y
32 42
121 121
2
Y
68 71 40 30
57 62
Y
5 37
121 123
1
Y
91 4 79 97 61
143 145
2
Y
47
80 81
Y
98 71 1 4
135 135
2
Y
36 50
178 187
Y
46 2 41
133 137
1
Y
84 72 53
38 43
2
Y
15 49 24
67 72
Y
52
180 184
2
Y
24
69 76
Y
42 81 18 72 74
102 108
2
Y
10 1
161 164
Y
74 42 17 26 31
124 128
2
Y
20
8 15
Y
32 40 9 80 30
47 50
2
Y
51 30 18 85
157 157
Y
4 43 66
74 79
2
Y
16 19
84 89
Y
90 82 57 50
35 41
1
Y
95
15 24
2
Y
19
187 193
Y
68
112 115
2
Y
75 39
27 37
Y
57
23 25
1
Y
35
165 175
2
Y
49 62 87 75
100 101
Y
23 67 36
20 21
1
Y
95
113 121
1
Y
80 39 28 60 3
103 110
1
Y
68 75 50
24 31
1
Y
49
130 131
1
Y
77
105 106
2
Y
65 74 99
135 143
Y
22 85 87 6
89 97
1
Y
75 35 68 48
7 8
1
Y
70 74 86 91
183 184
1
Y
22 59 8 48 31
190 197
1
Y
69 33
136 139
2
Y
12 32
97 99
Y
40
110 117
2
Y
94 95 71 65
103 107
Y
39 83 55 68 44
134 135
1
Y
32
26 30
2
Y
16 69
71 76
Y
82 71 72 20
64 70
2
Y
55 15 72 51
169 170
Y
74
21 25
1
Y
34
75 85
2
Y
68 92
119 124
Y
47 50 87 69
185 193
2
Y
90 35 77 13 40
136 140
Y
71 73 84
26 36
1
Y
27
69 74
2
Y
24 5 60 35 90
45 45
Y
93 43
99 100
1
Y
78 25 12 99 68
88 88
2
Y
95
136 143
Y
61 19 25 62 82
64 70
1
Y
36 85 55
87 91
1
Y
66
164 169
2
Y
40 87 18 59
83 86
Y
21 64 77
170 180
2
Y
91 34 66 13
137 143
Y
43 60 23
107 107
1
Y
86 32 13 38
20 26
1
Y
45 59 57 28 20
141 150
1
Y
16
55 65
2
Y
26 45 96 92 42
139 144
Y
95
131 136
2
Y
87 20
10 18
Y
30 12 70
92 92
1
Y
90 74 57 80
36 36
1
Y
83 47
14 16
2
Y
42 82
147 152
Y
32
157 167
2
Y
45 77 78 35 34
85 92
Y
14
151 160
1
Y
57 14 70
96 106
2
Y
22
3 7
Y
38
63 73
1
Y
72 21 5 94
90 99
2
Y
93 82
20 23
Y
37 45 24
150 156
1
Y
93 91 3 40 1
60 64
1
Y
32 22 89 52
29 32
2
Y
54 7 95 93
169 174
Y
29 55
155 157
2
Y
13 81 51
7 10
Y
52 20 87 89 61
152 153
1
Y
27 13 58 7
35 42
1
Y
42 63 27 35
187 191
1
Y
68 39
175 180
2
Y
51 53 72 15 13
119 128
Y
36 2 4
58 65
1
Y
89 91 71 94 55
65 66
2
Y
74 4 9 67
51 51
Y
96
141 150
2
Y
75 56 33 81 5
74 74
Y
68 49
189 191
2
Y
87 48 23 33
169 178
Y
10
78 87
1
Y
68 80 7 8 52
99 109
1
Y
64 14 58 28
16 23
1
Y
36 50 26 20
169 175
2
Y
0 66 76 10 40
46 49
Y
90 74 1
168 168
2
Y
46 45
198 200
Y
20 37 12
87 87
1
Y
7 97 69 13 59
199 199
2
Y
14 88 80 0 33
9 9
Y
53 8 27
15 16
1
Y
2 17
86 91
1
Y
38
155 158
2
Y
76 87 54 80 28
179 188
Y
16 10 28
14 21
2
Y
72 96 11 67
101 102
Y
79 29
59 67
2
Y
65 62 2 98 13
81 84
Y
77 1 46
88 97
2
Y
62 74 56
140 140
Y
22 66
168 174
1
Y
20 1 41
122 129
2
Y
52 44 95 94 63
30 40
Y
61 3 87
7 16
1
Y
37 74 52
161 171
2
Y
95 31
139 142
Y
72 7
185 192
2
Y
83 2 33 40 20
120 130
Y
11 6 62 84
9 10
1
Y
71 60 47
82 92
2
Y
93 39 0 72
167 176
Y
85 34 60 47 69
2 7
1
Y
7 83 76 4
89 98
2
Y
51 65 80 16 13
12 17
Y
61 84 74 20
110 116
2
Y
32 62 31 57 15
76 76
Y
68 89 99
111 111
2
Y
6 8 93
169 169
Y
56 72
189 197
1
Y
80 6 83 63 21
161 168
2
Y
83 30
100 108
Y
91 43 16 68 88
148 157
1
Y
28 54
77 85
2
Y
7
85 88
Y
86 54
46 56
2
Y
96 42
135 145
Y
5 54 98
65 72
1
Y
2
149 149
1
Y
6 90 70 46 4
104 105
2
Y
13 89
11 20
Y
2
151 151
2
Y
51 59
82 90
Y
81
71 80
2
Y
76 28
174 175
Y
62 33 82 49
29 34
2
Y
41 90 50 53 33
101 111
Y
66 47
87 97
1
Y
13 75
112 117
2
Y
33 99 3 68
191 195
Y
60 7
81 82
2
Y
19 82 6 52 26
69 70
Y
96
21 25
2
Y
72 23
159 164
Y
51 22 78
149 159
1
Y
19 95
90 99
1
Y
98 71 34
65 75
1
Y
76 61 49
30 39
1
Y
13
17 20
2
Y
8 21 6 28 44
36 39
Y
38
131 141
2
Y
95 68 65 42
137 147
Y
38 72
180 187
1
Y
18 5 20 73 24
88 91
2
Y
91 96 93 7
169 174
Y
3 30
65 65
2
Y
85
15 21
Y
54
88 96
1
Y
71 78 1
15 22
1
Y
34
137 146
2
Y
7 33
181 186
Y
84 75 25 66 99
183 184
2
Y
42 78 91 87 15
40 42
Y
97 18 76
186 190
1
Y
66 97 99 7
20 25
2
Y
31 38 92
84 87
Y
86 53 48 57
2 11
1
Y
43 71 70 33 97
175 178
2
Y
56 98 87
22 32
Y
47
101 103
1
Y
15 52 38 48
11 21
2
Y
21
5 13
Y
30 58 61 91 84
167 176
2
Y
66 69 16 75 33
175 182
Y
73 82
179 180
1
Y
24
158 160
2
Y
59
105 107
Y
93 65
139 148
2
Y
64 26
164 165
Y
53 18 32 56
154 155
1
Y
41 10 46 38 61
164 169
2
Y
80 86 85 30 21
8 9
Y
82 81 33 6 29
131 137
1
Y
20 79 83 85
19 23
2
Y
32 28 6 75
127 132
Y
63 41 92 30
54 54
1
Y
64 84 58 18 30
17 24
1
Y
77
125 130
1
Y
6 94 44
51 51
2
Y
17 33
80 86
Y
30 87 94 20
36 44
1
Y
64 46 74 34
57 62
2
Y
73 79
17 20
Y
93
187 191
1
Y
81 22 97
9 9
1
Y
10 7 81
84 89
2
Y
17 25 26
159 166
Y
81
46 56
1
Y
74 93 17 75
134 141
1
Y
53 23 12 43 2
72 80
1
Y
29 16 31 20
74 78
1
Y
56 13 38 69 99
39 47
2
Y
76 5
180 181
Y
99 90 35 9 62
86 90
1
Y
21 61
162 169
2
Y
43 29 54
175 175
Y
28
32 34
2
Y
42 79 89 55 14
31 36
Y
61 72 99
38 43
1
Y
11 65 94 7
11 20
2
Y
34 20 97 36
167 172
Y
65
178 188
1
Y
1 97 27 3
69 72
1
Y
15 4 78
139 147
1
Y
47 78 13 71
99 100
1
Y
36 89
100 103
2
Y
42 66 56 97
43 53
Y
78 69 9 41 11
85 87
1
Y
35 25
136 139
1
Y
94 16 50 73 38
73 81
2
Y
23 3 59 26 66
64 66
Y
17 64 16 98 10
112 112
2
Y
72
71 73
Y
5 84
51 54
2
Y
65 14 90 24 21
92 101
Y
49
60 62
1
Y
7 39
143 144
1
Y
72 50
42 47
2
Y
42 28 30 80
178 180
Y
47 22 58 40 95
27 31
2
Y
34 78 28
16 20
Y
78 53 41 56 67
44 45
1
Y
71
125 128
2
Y
13 9
11 17
Y
80 28 79 88
60 69
2
Y
51 87 60 1
82 86
Y
50 91 95 62 41
86 96
2
Y
97 23 54 63
104 110
Y
30 60 52 20 12
173 179
2
Y
45 92
38 42
Y
8
12 18
1
Y
